Alta Clinica Codigo Amb;Alta Clinica Nome Amb;Setor - Centro de Custo;Tp Categoria Vl Custo;Tp Categoria Vl Custo (copy);Vl Categoria Vl Custo;Vl Faturado Amb;Cd Cen Cus;Cd Setor;Cd Setor Grupo;Dt Competencia;Nm Nivel2 Setor;Nm Nivel3 Setor;Nm Nivel4 Setor;Nm Setor;Nm Setor Grupo;Qt Pessoal Medico Rateio;Qt Pessoal Naomedico Rateio
;;3919 - PROJETOS E OBRAS;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.30.10.03.00;3919;6807;01/06/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;PROJETOS E OBRAS;PROJETOS E OBRAS;ENGENHARIA E PROJETOS/OBRAS;0;1
;;3919 - PROJETOS E OBRAS;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.30.10.03.00;3919;6807;01/06/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;PROJETOS E OBRAS;PROJETOS E OBRAS;ENGENHARIA E PROJETOS/OBRAS;0;1
;;3919 - PROJETOS E OBRAS;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;2878;;05.30.10.03.00;3919;6807;01/06/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;PROJETOS E OBRAS;PROJETOS E OBRAS;ENGENHARIA E PROJETOS/OBRAS;0;1
;;3919 - PROJETOS E OBRAS;PRESTACAO SERVICOS;vl_prestacao_servico_total;0;;05.30.10.03.00;3919;6807;01/06/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;PROJETOS E OBRAS;PROJETOS E OBRAS;ENGENHARIA E PROJETOS/OBRAS;0;1
;;3919 - PROJETOS E OBRAS;RATEIO ABSORVIDO;vl_absorvido_total;3271.8703;;05.30.10.03.00;3919;6807;01/07/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;PROJETOS E OBRAS;PROJETOS E OBRAS;ENGENHARIA E PROJETOS/OBRAS;0;1
;;3919 - PROJETOS E OBRAS;GERAIS;vl_gerais_total;123;;05.30.10.03.00;3919;6807;01/07/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;PROJETOS E OBRAS;PROJETOS E OBRAS;ENGENHARIA E PROJETOS/OBRAS;0;1
;;3919 - PROJETOS E OBRAS;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;0;;05.30.10.03.00;3919;6807;01/07/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;PROJETOS E OBRAS;PROJETOS E OBRAS;ENGENHARIA E PROJETOS/OBRAS;0;1
;;3919 - PROJETOS E OBRAS;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.30.10.03.00;3919;6807;01/07/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;PROJETOS E OBRAS;PROJETOS E OBRAS;ENGENHARIA E PROJETOS/OBRAS;0;1
;;3919 - PROJETOS E OBRAS;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.30.10.03.00;3919;6807;01/07/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;PROJETOS E OBRAS;PROJETOS E OBRAS;ENGENHARIA E PROJETOS/OBRAS;0;1
;;3919 - PROJETOS E OBRAS;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.30.10.03.00;3919;6807;01/07/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;PROJETOS E OBRAS;PROJETOS E OBRAS;ENGENHARIA E PROJETOS/OBRAS;0;1
;;3919 - PROJETOS E OBRAS;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;2878;;05.30.10.03.00;3919;6807;01/07/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;PROJETOS E OBRAS;PROJETOS E OBRAS;ENGENHARIA E PROJETOS/OBRAS;0;1
;;3919 - PROJETOS E OBRAS;PRESTACAO SERVICOS;vl_prestacao_servico_total;0;;05.30.10.03.00;3919;6807;01/07/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;PROJETOS E OBRAS;PROJETOS E OBRAS;ENGENHARIA E PROJETOS/OBRAS;0;1
;;3919 - PROJETOS E OBRAS;RATEIO ABSORVIDO;vl_absorvido_total;2954.7147;;05.30.10.03.00;3919;6807;01/08/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;PROJETOS E OBRAS;PROJETOS E OBRAS;ENGENHARIA E PROJETOS/OBRAS;0;1
;;3919 - PROJETOS E OBRAS;GERAIS;vl_gerais_total;122;;05.30.10.03.00;3919;6807;01/08/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;PROJETOS E OBRAS;PROJETOS E OBRAS;ENGENHARIA E PROJETOS/OBRAS;0;1
;;3919 - PROJETOS E OBRAS;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;0;;05.30.10.03.00;3919;6807;01/08/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;PROJETOS E OBRAS;PROJETOS E OBRAS;ENGENHARIA E PROJETOS/OBRAS;0;1
;;3919 - PROJETOS E OBRAS;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.30.10.03.00;3919;6807;01/08/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;PROJETOS E OBRAS;PROJETOS E OBRAS;ENGENHARIA E PROJETOS/OBRAS;0;1
;;3919 - PROJETOS E OBRAS;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.30.10.03.00;3919;6807;01/08/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;PROJETOS E OBRAS;PROJETOS E OBRAS;ENGENHARIA E PROJETOS/OBRAS;0;1
;;3919 - PROJETOS E OBRAS;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.30.10.03.00;3919;6807;01/08/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;PROJETOS E OBRAS;PROJETOS E OBRAS;ENGENHARIA E PROJETOS/OBRAS;0;1
;;3919 - PROJETOS E OBRAS;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;3546;;05.30.10.03.00;3919;6807;01/08/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;PROJETOS E OBRAS;PROJETOS E OBRAS;ENGENHARIA E PROJETOS/OBRAS;0;1
;;3919 - PROJETOS E OBRAS;PRESTACAO SERVICOS;vl_prestacao_servico_total;0;;05.30.10.03.00;3919;6807;01/08/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;PROJETOS E OBRAS;PROJETOS E OBRAS;ENGENHARIA E PROJETOS/OBRAS;0;1
;;3919 - PROJETOS E OBRAS;RATEIO ABSORVIDO;vl_absorvido_total;0;;05.30.10.03.00;3919;6807;01/09/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;PROJETOS E OBRAS;PROJETOS E OBRAS;ENGENHARIA E PROJETOS/OBRAS;0;1
;;3919 - PROJETOS E OBRAS;GERAIS;vl_gerais_total;0;;05.30.10.03.00;3919;6807;01/09/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;PROJETOS E OBRAS;PROJETOS E OBRAS;ENGENHARIA E PROJETOS/OBRAS;0;1
;;3919 - PROJETOS E OBRAS;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;0;;05.30.10.03.00;3919;6807;01/09/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;PROJETOS E OBRAS;PROJETOS E OBRAS;ENGENHARIA E PROJETOS/OBRAS;0;1
;;3919 - PROJETOS E OBRAS;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.30.10.03.00;3919;6807;01/09/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;PROJETOS E OBRAS;PROJETOS E OBRAS;ENGENHARIA E PROJETOS/OBRAS;0;1
;;3919 - PROJETOS E OBRAS;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.30.10.03.00;3919;6807;01/09/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;PROJETOS E OBRAS;PROJETOS E OBRAS;ENGENHARIA E PROJETOS/OBRAS;0;1
;;3919 - PROJETOS E OBRAS;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.30.10.03.00;3919;6807;01/09/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;PROJETOS E OBRAS;PROJETOS E OBRAS;ENGENHARIA E PROJETOS/OBRAS;0;1
;;3919 - PROJETOS E OBRAS;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;0;;05.30.10.03.00;3919;6807;01/09/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;PROJETOS E OBRAS;PROJETOS E OBRAS;ENGENHARIA E PROJETOS/OBRAS;0;1
;;3919 - PROJETOS E OBRAS;PRESTACAO SERVICOS;vl_prestacao_servico_total;0;;05.30.10.03.00;3919;6807;01/09/2019;UNIDADES AUXILIARES DE APOIO GERAL;ENGENHARIA E PROJETOS/OBRAS;PROJETOS E OBRAS;PROJETOS E OBRAS;ENGENHARIA E PROJETOS/OBRAS;0;1
;;3921 - ENSINO DEP RADIOLOGIA;RATEIO ABSORVIDO;vl_absorvido_total;3520.7793;;05.60.01.01.00;3921;6816;01/01/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;GERAIS;vl_gerais_total;131;;05.60.01.01.00;3921;6816;01/01/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;0;;05.60.01.01.00;3921;6816;01/01/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.60.01.01.00;3921;6816;01/01/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.60.01.01.00;3921;6816;01/01/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.60.01.01.00;3921;6816;01/01/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;5879;;05.60.01.01.00;3921;6816;01/01/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;PRESTACAO SERVICOS;vl_prestacao_servico_total;0;;05.60.01.01.00;3921;6816;01/01/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;RATEIO ABSORVIDO;vl_absorvido_total;1374.1458;;05.60.01.01.00;3921;6816;01/02/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;GERAIS;vl_gerais_total;191;;05.60.01.01.00;3921;6816;01/02/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;18;;05.60.01.01.00;3921;6816;01/02/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.60.01.01.00;3921;6816;01/02/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.60.01.01.00;3921;6816;01/02/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.60.01.01.00;3921;6816;01/02/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;5513;;05.60.01.01.00;3921;6816;01/02/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;PRESTACAO SERVICOS;vl_prestacao_servico_total;0;;05.60.01.01.00;3921;6816;01/02/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;RATEIO ABSORVIDO;vl_absorvido_total;1325.3846;;05.60.01.01.00;3921;6816;01/03/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;GERAIS;vl_gerais_total;348;;05.60.01.01.00;3921;6816;01/03/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;3;;05.60.01.01.00;3921;6816;01/03/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.60.01.01.00;3921;6816;01/03/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.60.01.01.00;3921;6816;01/03/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.60.01.01.00;3921;6816;01/03/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;5497;;05.60.01.01.00;3921;6816;01/03/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;PRESTACAO SERVICOS;vl_prestacao_servico_total;0;;05.60.01.01.00;3921;6816;01/03/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;RATEIO ABSORVIDO;vl_absorvido_total;1293.9217;;05.60.01.01.00;3921;6816;01/04/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;GERAIS;vl_gerais_total;147;;05.60.01.01.00;3921;6816;01/04/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;0;;05.60.01.01.00;3921;6816;01/04/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.60.01.01.00;3921;6816;01/04/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.60.01.01.00;3921;6816;01/04/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.60.01.01.00;3921;6816;01/04/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;5512;;05.60.01.01.00;3921;6816;01/04/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;PRESTACAO SERVICOS;vl_prestacao_servico_total;0;;05.60.01.01.00;3921;6816;01/04/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;RATEIO ABSORVIDO;vl_absorvido_total;1838.3107;;05.60.01.01.00;3921;6816;01/05/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;GERAIS;vl_gerais_total;215;;05.60.01.01.00;3921;6816;01/05/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;57;;05.60.01.01.00;3921;6816;01/05/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.60.01.01.00;3921;6816;01/05/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.60.01.01.00;3921;6816;01/05/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.60.01.01.00;3921;6816;01/05/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;5512;;05.60.01.01.00;3921;6816;01/05/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;PRESTACAO SERVICOS;vl_prestacao_servico_total;0;;05.60.01.01.00;3921;6816;01/05/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;RATEIO ABSORVIDO;vl_absorvido_total;3132.2566;;05.60.01.01.00;3921;6816;01/06/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;GERAIS;vl_gerais_total;191;;05.60.01.01.00;3921;6816;01/06/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;0;;05.60.01.01.00;3921;6816;01/06/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.60.01.01.00;3921;6816;01/06/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.60.01.01.00;3921;6816;01/06/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.60.01.01.00;3921;6816;01/06/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;5482;;05.60.01.01.00;3921;6816;01/06/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;PRESTACAO SERVICOS;vl_prestacao_servico_total;0;;05.60.01.01.00;3921;6816;01/06/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;RATEIO ABSORVIDO;vl_absorvido_total;1460.7586;;05.60.01.01.00;3921;6816;01/07/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;GERAIS;vl_gerais_total;210;;05.60.01.01.00;3921;6816;01/07/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;0;;05.60.01.01.00;3921;6816;01/07/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.60.01.01.00;3921;6816;01/07/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.60.01.01.00;3921;6816;01/07/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.60.01.01.00;3921;6816;01/07/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;5512;;05.60.01.01.00;3921;6816;01/07/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;PRESTACAO SERVICOS;vl_prestacao_servico_total;0;;05.60.01.01.00;3921;6816;01/07/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;RATEIO ABSORVIDO;vl_absorvido_total;2123.6041;;05.60.01.01.00;3921;6816;01/08/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;GERAIS;vl_gerais_total;217;;05.60.01.01.00;3921;6816;01/08/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;MAT CONSUMO GERAL;vl_mat_consumo_geral_total;61;;05.60.01.01.00;3921;6816;01/08/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;MAT MED USO NO PACIENTE;vl_matmed_paciente_total;0;;05.60.01.01.00;3921;6816;01/08/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;NAO OPERACIONAIS;vl_nao_operacionais_total;0;;05.60.01.01.00;3921;6816;01/08/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;PESSOAL MEDICO;vl_pessoal_medico_total;0;;05.60.01.01.00;3921;6816;01/08/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
;;3921 - ENSINO DEP RADIOLOGIA;PESSOAL NAO MEDICO;vl_pessoal_nmedico_total;5645;;05.60.01.01.00;3921;6816;01/08/2019;UNIDADES DE ENSINO;ENSINO;ENSINO DEP RADIOLOGIA;ENSINO DEP RADIOLOGIA;ENSINO;0;1
